sale_date,year,month,week_of_year,day_of_week,month_label,commerce_event,total_revenue,total_cogs,gross_profit,gross_margin_pct,total_sessions,total_unique_visitors,total_page_views,avg_bounce_rate,avg_session_duration_sec,sessions_organic,sessions_paid_search,sessions_social,sessions_direct,sessions_email,sessions_referral,revenue_per_session,paid_search_share_pct,total_shipments,delivered_count,delayed_count,avg_delivery_days,total_shipping_fee,delay_rate_pct,total_products_tracked,products_out_of_stock,stockout_rate_pct,total_stock_on_hand,products_need_reorder,wasted_traffic_stockout,high_delay_day
"2013-02-28",2013,2,9,4,"Feb 2013","Tết / Lunar New Year",4367566.41,3573846.75,793719.6600000001,18.17,15284,11512,56308,0.00441,286.2,"","","","",15284,"",285.76,"",282,282,0,4.560283687943262,1742.6499999999985,0,443,315,71.11,35056,0,true,false
"2013-03-01",2013,3,9,5,"Mar 2013","Normal",2693901.21,2256905.73,436995.48,16.22,20573,15216,82066,0.0047,125.7,20573,"","","","","",130.94,"",208,208,0,4.336538461538462,1613.3000000000006,0,455,321,70.55,36809,0,true,false
"2013-03-02",2013,3,9,6,"Mar 2013","Normal",279813.94,236576.31,43237.630000000005,15.45,18275,14004,64834,0.00437,161.4,18275,"","","","","",15.31,"",142,142,0,4.683098591549296,887.8499999999998,0,455,321,70.55,36809,0,true,false
"2013-03-03",2013,3,9,0,"Mar 2013","Normal",1959484.08,1505793.8,453690.28,23.15,19075,15498,69465,0.00346,286.8,"",19075,"","","","",102.73,100,94,94,0,4.372340425531915,572.19,0,455,321,70.55,36809,0,true,false
"2013-03-04",2013,3,10,1,"Mar 2013","Normal",1412869.43,1130489.5,282379.92999999993,19.99,21760,16400,112923,0.00459,204.5,21760,"","","","","",64.93,"",56,56,0,4.571428571428571,356.09,0,455,321,70.55,36809,0,true,false
"2013-03-05",2013,3,10,2,"Mar 2013","Normal",2440470.72,1954056.55,486414.17000000016,19.93,21169,15161,90533,0.00389,283,"",21169,"","","","",115.29,100,45,45,0,4.866666666666666,260.61,0,455,321,70.55,36809,0,true,false
"2013-03-06",2013,3,10,3,"Mar 2013","Normal",3247761.18,2622451.1,625310.0800000001,19.25,19422,13780,66932,0.00558,143.8,"",19422,"","","","",167.22,100,53,53,0,4.943396226415095,265.1,0,455,321,70.55,36809,0,true,false
"2013-03-07",2013,3,10,4,"Mar 2013","Normal",4017685.67,3191424.08,826261.5899999999,20.57,20205,14897,74215,0.00534,308.2,"","","","","",20205,198.85,"",78,78,0,4.743589743589744,415.39999999999986,0,455,321,70.55,36809,0,true,false
"2013-03-08",2013,3,10,5,"Mar 2013","Normal",3622255.55,2838056.23,784199.3199999998,21.65,21327,17243,72483,0.00557,127.9,"",21327,"","","","",169.84,100,107,107,0,4.289719626168225,610.9899999999997,0,455,321,70.55,36809,0,true,false
"2013-03-09",2013,3,10,6,"Mar 2013","Normal",3263371.09,2560913.71,702457.3799999999,21.53,20046,15758,91235,0.00377,314.3,"","","","","",20046,162.79,"",127,127,0,4.503937007874016,531.9200000000002,0,455,321,70.55,36809,0,true,false
"2013-03-10",2013,3,10,0,"Mar 2013","Normal",3510986.19,2877727.07,633259.1200000001,18.04,19505,15320,104073,0.00354,185,19505,"","","","","",180,"",114,114,0,4.62280701754386,606.0199999999996,0,455,321,70.55,36809,0,true,false
"2013-03-11",2013,3,11,1,"Mar 2013","Normal",3242639.13,2568418.97,674220.1599999997,20.79,21480,15406,115544,0.00419,296.4,"","","",21480,"","",150.96,"",106,106,0,4.584905660377358,692.1099999999999,0,455,321,70.55,36809,0,true,false
"2013-03-12",2013,3,11,2,"Mar 2013","Normal",3660190.99,2853606.73,806584.2600000002,22.04,16857,13571,82314,0.00395,179,"","","","","",16857,217.13,"",122,122,0,4.213114754098361,580.3699999999998,0,455,321,70.55,36809,0,true,false
"2013-03-13",2013,3,11,3,"Mar 2013","Normal",4335373.37,3463021.54,872351.8300000001,20.12,23166,18652,76524,0.00413,287,23166,"","","","","",187.14,"",125,125,0,4.312,511.73000000000013,0,455,321,70.55,36809,0,true,false
"2013-03-14",2013,3,11,4,"Mar 2013","Normal",6692797.3,5359353.2,1333444.0999999996,19.92,18997,14391,77150,0.0056,129.7,"",18997,"","","","",352.31,100,139,139,0,4.460431654676259,681.0300000000004,0,455,321,70.55,36809,0,true,false
"2013-03-15",2013,3,11,5,"Mar 2013","Normal",5330057.69,4206775.58,1123282.1100000003,21.07,20137,15797,106673,0.00347,171.3,"","","","","",20137,264.69,"",179,179,0,4.324022346368715,886.6100000000001,0,455,321,70.55,36809,0,true,false
"2013-03-16",2013,3,11,6,"Mar 2013","Normal",3591734.21,2762570.88,829163.3300000001,23.09,20761,16647,90756,0.00464,254.5,"",20761,"","","","",173,100,187,187,0,4.577540106951871,808.4600000000003,0,455,321,70.55,36809,0,true,false
"2013-03-17",2013,3,11,0,"Mar 2013","Normal",4401297.64,3565497.63,835800.0099999998,18.99,17101,12496,79841,0.00344,161.6,"",17101,"","","","",257.37,100,143,143,0,4.664335664335664,824.3500000000003,0,455,321,70.55,36809,0,true,false
"2013-03-18",2013,3,12,1,"Mar 2013","Normal",4567013.37,3743618.37,823395,18.03,22860,18012,120159,0.00396,174.6,"","",22860,"","","",199.78,"",149,149,0,4.543624161073826,748.8600000000005,0,455,321,70.55,36809,0,true,false
"2013-03-19",2013,3,12,2,"Mar 2013","Normal",4645433.62,3929520.42,715913.2000000002,15.41,17631,14247,85400,0.00525,214.5,"","","",17631,"","",263.48,"",165,165,0,4.424242424242424,949.6499999999999,0,455,321,70.55,36809,0,true,false
"2013-03-20",2013,3,12,3,"Mar 2013","Normal",4992105.19,4308112.41,683992.7800000003,13.7,21762,16804,116234,0.00568,202.2,"","",21762,"","","",229.4,"",198,198,0,4.494949494949495,1307.0300000000007,0,455,321,70.55,36809,0,true,false
"2013-03-21",2013,3,12,4,"Mar 2013","Normal",7355693.45,6496769.78,858923.6699999999,11.68,22061,17031,119803,0.00578,171.4,22061,"","","","","",333.43,"",213,213,0,4.577464788732394,1383.3199999999995,0,455,321,70.55,36809,0,true,false
"2013-03-22",2013,3,12,5,"Mar 2013","Normal",6603332.26,6021167.98,582164.2799999993,8.82,20729,16912,71130,0.00372,195.9,"",20729,"","","","",318.56,100,236,236,0,4.5508474576271185,1394.0800000000002,0,455,321,70.55,36809,0,true,false
"2013-03-23",2013,3,12,6,"Mar 2013","Normal",6009508.61,5393148.03,616360.5800000001,10.26,21609,15589,92824,0.00402,223.6,"","",21609,"","","",278.1,"",223,223,0,4.36322869955157,1072.9500000000005,0,455,321,70.55,36809,0,true,false
"2013-03-24",2013,3,12,0,"Mar 2013","Normal",5088153.2,4610104.28,478048.9199999999,9.4,20504,16771,96571,0.00439,234.1,20504,"","","","","",248.15,"",247,247,0,4.364372469635628,1460.3600000000008,0,455,321,70.55,36809,0,true,false
"2013-03-25",2013,3,13,1,"Mar 2013","Normal",4694308.82,4169990.65,524318.1700000004,11.17,16659,12105,60697,0.00368,189,16659,"","","","","",281.79,"",232,232,0,4.405172413793103,1519.9900000000005,0,455,321,70.55,36809,0,true,false
"2013-03-26",2013,3,13,2,"Mar 2013","Normal",5731432.22,5192620.7,538811.5199999996,9.4,20555,16341,109308,0.00577,242.7,"","",20555,"","","",278.83,"",214,214,0,4.336448598130841,1189.9499999999998,0,455,321,70.55,36809,0,true,false
"2013-03-27",2013,3,13,3,"Mar 2013","Normal",6872130.59,6081507.57,790623.0199999996,11.5,16879,12285,56985,0.00543,115.8,"",16879,"","","","",407.14,100,213,213,0,4.671361502347418,1204.0800000000004,0,455,321,70.55,36809,0,true,false
"2013-03-28",2013,3,13,4,"Mar 2013","Normal",8099154.93,7239463.63,859691.2999999998,10.61,18569,14393,98414,0.00334,221,"",18569,"","","","",436.17,100,268,268,0,4.7164179104477615,1748.5800000000008,0,455,321,70.55,36809,0,true,false
"2013-03-29",2013,3,13,5,"Mar 2013","Normal",8381683.44,7644413.84,737269.6000000006,8.8,19856,14231,93944,0.00555,218.4,"","",19856,"","","",422.12,"",280,280,0,4.492857142857143,1704.5600000000006,0,455,321,70.55,36809,0,true,false
"2013-03-30",2013,3,13,6,"Mar 2013","Normal",11636994.38,10600188.31,1036806.0700000003,8.91,21034,15942,82344,0.00472,169.5,"","",21034,"","","",553.25,"",362,362,0,4.262430939226519,1800.0400000000009,0,455,321,70.55,36809,0,true,false
"2013-03-31",2013,3,13,0,"Mar 2013","Normal",9455023.8,8513517.85,941505.9500000011,9.96,21610,16402,74076,0.00408,188.6,21610,"","","","","",437.53,"",413,413,0,4.399515738498789,2356.089999999999,0,455,321,70.55,36809,0,true,false
"2013-04-01",2013,4,14,1,"Apr 2013","Normal",10313848.23,9188774.52,1125073.710000001,10.91,24812,17641,117628,0.00551,178.5,"","",24812,"","","",415.68,"",394,394,0,4.482233502538071,2139.0400000000013,0,479,336,70.15,39336,0,true,false
"2013-04-02",2013,4,14,2,"Apr 2013","Normal",8250013.05,7374699.1,875313.9500000002,10.61,26607,19633,99501,0.00523,246.4,26607,"","","","","",310.07,"",463,463,0,4.58963282937365,2454.1999999999985,0,479,336,70.15,39336,0,true,false
"2013-04-03",2013,4,14,3,"Apr 2013","Normal",8740749.51,7769943.74,970805.7699999996,11.11,26624,19598,107204,0.00518,275.2,26624,"","","","","",328.3,"",420,420,0,4.4,2473.4100000000008,0,479,336,70.15,39336,0,true,false
"2013-04-04",2013,4,14,4,"Apr 2013","Normal",4270660.8,3779960.51,490700.29000000004,11.49,21608,16833,111095,0.00536,192.1,"","",21608,"","","",197.64,"",323,323,0,4.597523219814241,2169.6299999999987,0,479,336,70.15,39336,0,true,false
"2013-04-05",2013,4,14,5,"Apr 2013","Normal",3073716.42,2637291.44,436424.98,14.2,32435,24802,158360,0.00421,269.6,32435,"","","","","",94.77,"",258,258,0,4.4689922480620154,1538.8299999999983,0,479,336,70.15,39336,0,true,false
"2013-04-06",2013,4,14,6,"Apr 2013","Normal",3663196.56,3221790.63,441405.93000000017,12.05,32500,24533,108393,0.00473,156.1,"","",32500,"","","",112.71,"",180,180,0,4.561111111111111,1149.8300000000008,0,479,336,70.15,39336,0,true,false
"2013-04-07",2013,4,14,0,"Apr 2013","Normal",2924734.26,2598895.09,325839.1699999999,11.14,27260,21972,126098,0.00463,109.8,"",27260,"","","","",107.29,100,146,146,0,4.527397260273973,674.7899999999998,0,479,336,70.15,39336,0,true,false
"2013-04-08",2013,4,15,1,"Apr 2013","Normal",4670874.28,4351446.44,319427.83999999985,6.84,30848,21771,155647,0.00484,119.5,"","",30848,"","","",151.42,"",127,127,0,4.338582677165355,875.6300000000002,0,479,336,70.15,39336,0,true,false
"2013-04-09",2013,4,15,2,"Apr 2013","Normal",4293257.18,3845242.09,448015.08999999985,10.44,25156,17669,137296,0.0034,312.2,25156,"","","","","",170.67,"",173,173,0,4.190751445086705,775.3299999999998,0,479,336,70.15,39336,0,true,false
"2013-04-10",2013,4,15,3,"Apr 2013","Normal",6011834.78,5327749.04,684085.7400000002,11.38,29194,23157,116383,0.00481,293.9,"","",29194,"","","",205.93,"",169,169,0,4.538461538461538,1302.5100000000007,0,479,336,70.15,39336,0,true,false
"2013-04-11",2013,4,15,4,"Apr 2013","Normal",4244755.76,3794688.65,450067.10999999987,10.6,29054,21204,96574,0.00493,251,29054,"","","","","",146.1,"",193,193,0,4.44559585492228,1071.9999999999995,0,479,336,70.15,39336,0,true,false
"2013-04-12",2013,4,15,5,"Apr 2013","Normal",4282161.81,3850989.97,431171.8399999994,10.07,24892,19582,95949,0.00454,168.3,"","","",24892,"","",172.03,"",197,197,0,4.401015228426396,965.5400000000002,0,479,336,70.15,39336,0,true,false
"2013-04-13",2013,4,15,6,"Apr 2013","Normal",5214391.75,4691901.42,522490.3300000001,10.02,27517,21818,149988,0.00399,156.1,"",27517,"","","","",189.5,100,179,179,0,4.290502793296089,964.5400000000004,0,479,336,70.15,39336,0,true,false
"2013-04-14",2013,4,15,0,"Apr 2013","Normal",4506492.03,3873550.82,632941.2100000004,14.05,23814,16876,78359,0.00341,252.7,"","","","","",23814,189.24,"",183,183,0,4.53551912568306,1087.5399999999997,0,479,336,70.15,39336,0,true,false
"2013-04-15",2013,4,16,1,"Apr 2013","Normal",5167610.5,4514315.72,653294.7800000003,12.64,30902,22373,159594,0.0049,197.6,30902,"","","","","",167.23,"",198,198,0,4.575757575757576,1039.6799999999996,0,479,336,70.15,39336,0,true,false
"2013-04-16",2013,4,16,2,"Apr 2013","Normal",5887221.88,4755791.57,1131430.3099999996,19.22,27551,21877,99161,0.00504,239,"","","","",27551,"",213.68,"",204,204,0,4.553921568627451,1130.3000000000002,0,479,336,70.15,39336,0,true,false
"2013-04-17",2013,4,16,3,"Apr 2013","Normal",8104639.53,6617328.78,1487310.75,18.35,29585,21004,94904,0.00452,105.9,"","",29585,"","","",273.94,"",207,207,0,4.545893719806763,1292.9399999999996,0,479,336,70.15,39336,0,true,false
"2013-04-18",2013,4,16,4,"Apr 2013","Normal",6536742.64,5253454.75,1283287.8899999997,19.63,24098,19494,113622,0.0055,206.2,"",24098,"","","","",271.26,100,257,257,0,4.42023346303502,1547.2600000000004,0,479,336,70.15,39336,0,true,false
"2013-04-19",2013,4,16,5,"Apr 2013","Normal",5871312.85,4657092.08,1214220.7699999996,20.68,27256,21981,90395,0.00392,109.1,"",27256,"","","","",215.41,100,266,266,0,4.432330827067669,1412.4000000000005,0,479,336,70.15,39336,0,true,false
"2013-04-20",2013,4,16,6,"Apr 2013","Normal",6012115.71,4722140.67,1289975.04,21.46,21636,15934,90602,0.00495,204.7,"","","","","",21636,277.88,"",241,241,0,4.618257261410788,1169.8400000000001,0,479,336,70.15,39336,0,true,false
"2013-04-21",2013,4,16,0,"Apr 2013","Normal",6323547.99,5021941.78,1301606.21,20.58,24267,19025,133036,0.00363,309,"","","","",24267,"",260.58,"",213,213,0,4.629107981220657,1042.2499999999995,0,479,336,70.15,39336,0,true,false
"2013-04-22",2013,4,17,1,"Apr 2013","Normal",7292352.56,5866886.82,1425465.7399999993,19.55,28085,22427,141532,0.00488,302.2,"","","","",28085,"",259.65,"",224,224,0,4.540178571428571,1247.4599999999998,0,479,336,70.15,39336,0,true,false
"2013-04-23",2013,4,17,2,"Apr 2013","Normal",8757473.08,6907927.03,1849546.0499999998,21.12,27068,19210,88898,0.00466,227.3,"",27068,"","","","",323.54,100,260,260,0,4.723076923076923,1204.86,0,479,336,70.15,39336,0,true,false
"2013-04-24",2013,4,17,3,"Apr 2013","Normal",9358565.61,7286897.36,2071668.249999999,22.14,33819,25856,134590,0.00461,110.1,33819,"","","","","",276.73,"",301,301,0,4.411960132890365,1525.5300000000009,0,479,336,70.15,39336,0,true,false
"2013-04-25",2013,4,17,4,"Apr 2013","Normal",9127283,7206948.14,1920334.8600000003,21.04,25153,20499,119550,0.00575,207.3,"","","",25153,"","",362.87,"",354,354,0,4.536723163841808,1848.8599999999994,0,479,336,70.15,39336,0,true,false
"2013-04-26",2013,4,17,5,"Apr 2013","Normal",6156392.84,4860244.05,1296148.79,21.05,25454,18300,131458,0.00556,204.8,"","",25454,"","","",241.86,"",310,310,0,4.464516129032258,1503.3200000000015,0,479,336,70.15,39336,0,true,false
"2013-04-27",2013,4,17,6,"Apr 2013","Normal",6420235.09,5103697.51,1316537.58,20.51,23854,17383,104436,0.00467,203.7,"","","","",23854,"",269.15,"",318,318,0,4.59748427672956,1654.45,0,479,336,70.15,39336,0,true,false
"2013-04-28",2013,4,17,0,"Apr 2013","Normal",9099343.31,7234100.22,1865243.0900000008,20.5,26593,20990,92764,0.00388,199.8,26593,"","","","","",342.17,"",308,308,0,4.564935064935065,1730.2299999999993,0,479,336,70.15,39336,0,true,false
"2013-04-29",2013,4,18,1,"Apr 2013","Normal",13160942.22,10423989.71,2736952.51,20.8,30100,21412,127202,0.00508,142.8,"","","",30100,"","",437.24,"",293,293,0,4.535836177474403,1260.5700000000004,0,479,336,70.15,39336,0,true,false
"2013-04-30",2013,4,18,2,"Apr 2013","Normal",11190466.86,8842281.65,2348185.209999999,20.98,26638,20421,114824,0.00385,250.7,"","","","","",26638,420.09,"",388,388,0,4.481958762886598,1955.0499999999993,0,479,336,70.15,39336,0,true,false
"2013-05-01",2013,5,18,3,"May 2013","Normal",13051232.31,10395426.51,2655805.8000000007,20.35,25484,20167,121645,0.00389,319.7,"","","",25484,"","",512.13,"",446,446,0,4.573991031390134,2668.0299999999997,0,474,323,68.14,41509,0,true,false
"2013-05-02",2013,5,18,4,"May 2013","Normal",11179665.29,8989067.99,2190597.299999999,19.59,27523,21551,148318,0.00521,270.6,"",27523,"","","","",406.19,100,458,458,0,4.534934497816594,2274.0299999999993,0,474,323,68.14,41509,0,true,false
"2013-05-03",2013,5,18,5,"May 2013","Normal",8173550.12,6507576.59,1665973.5300000003,20.38,27201,20147,109468,0.00408,186.8,"","","","",27201,"",300.49,"",443,443,0,4.417607223476298,2326.740000000001,0,474,323,68.14,41509,0,true,false
"2013-05-04",2013,5,18,6,"May 2013","Normal",3225175.57,2586608.79,638566.7799999998,19.8,26616,18955,87588,0.00566,226.5,26616,"","","","","",121.17,"",341,341,0,4.5337243401759535,1886.4199999999976,0,474,323,68.14,41509,0,true,false
"2013-05-05",2013,5,18,0,"May 2013","Normal",3906711,3268319.42,638391.5800000001,16.34,26820,19885,116224,0.00383,209.1,"","","","",26820,"",145.66,"",232,232,0,4.530172413793103,1316.18,0,474,323,68.14,41509,0,true,false
"2013-05-06",2013,5,19,1,"May 2013","Normal",4311626.38,3384442.35,927184.0299999998,21.5,24933,19563,109347,0.00459,111.7,"","",24933,"","","",172.93,"",178,178,0,4.477528089887641,992.2699999999996,0,474,323,68.14,41509,0,true,false
"2013-05-07",2013,5,19,2,"May 2013","Normal",3763332.37,3079887.85,683444.52,18.16,28589,21318,147402,0.00555,197.7,28589,"","","","","",131.64,"",112,112,0,4.142857142857143,452.8399999999999,0,474,323,68.14,41509,0,true,false
"2013-05-08",2013,5,19,3,"May 2013","Normal",5458168.5,4267785.48,1190383.0199999996,21.81,28654,20921,130897,0.00408,302.5,28654,"","","","","",190.49,"",156,156,0,4.3076923076923075,674.3100000000005,0,474,323,68.14,41509,0,true,false
"2013-05-09",2013,5,19,4,"May 2013","Normal",5815611.07,4647084.74,1168526.33,20.09,26771,19690,142781,0.00509,182.8,"",26771,"","","","",217.24,100,171,171,0,4.5964912280701755,1011.3500000000004,0,474,323,68.14,41509,0,true,false
"2013-05-10",2013,5,19,5,"May 2013","Normal",4248246.45,3392369.6,855876.8500000001,20.15,26830,19447,124787,0.00391,153.5,26830,"","","","","",158.34,"",190,190,0,4.421052631578948,870.0799999999998,0,474,323,68.14,41509,0,true,false
"2013-05-11",2013,5,19,6,"May 2013","Normal",4388803.6,3347274.34,1041529.2599999998,23.73,28668,21307,137833,0.00495,215.2,"",28668,"","","","",153.09,100,174,174,0,4.339080459770115,842.8000000000001,0,474,323,68.14,41509,0,true,false
"2013-05-12",2013,5,19,0,"May 2013","Normal",4298069.68,3423974.02,874095.6599999997,20.34,27438,22374,128020,0.00428,301,"","",27438,"","","",156.65,"",177,177,0,4.451977401129944,955.7299999999998,0,474,323,68.14,41509,0,true,false
"2013-05-13",2013,5,20,1,"May 2013","Normal",4663488.62,3677688.54,985800.0800000001,21.14,26357,19629,90559,0.00574,131.4,"",26357,"","","","",176.94,100,166,166,0,4.686746987951807,753.4700000000001,0,474,323,68.14,41509,0,true,false
"2013-05-14",2013,5,20,2,"May 2013","Normal",5622176.45,4515976.68,1106199.7700000005,19.68,26056,20140,115695,0.00322,116,"","",26056,"","","",215.77,"",160,160,0,4.25,632.3699999999999,0,474,323,68.14,41509,0,true,false
"2013-05-15",2013,5,20,3,"May 2013","Normal",6416011.44,5136196.06,1279815.3800000008,19.95,29084,22687,146585,0.00436,188.5,"","","",29084,"","",220.6,"",197,197,0,4.680203045685279,1065.9100000000005,0,474,323,68.14,41509,0,true,false
"2013-05-16",2013,5,20,4,"May 2013","Normal",7727680.05,6101584.58,1626095.4699999997,21.04,26638,19759,113183,0.00522,314,"","","","","",26638,290.1,"",232,232,0,4.422413793103448,1158.9100000000003,0,474,323,68.14,41509,0,true,false
"2013-05-17",2013,5,20,5,"May 2013","Normal",6520355.77,5213542.1,1306813.67,20.04,24122,18498,132379,0.00353,308.1,24122,"","","","","",270.31,"",208,208,0,4.576923076923077,1127.3,0,474,323,68.14,41509,0,true,false
"2013-05-18",2013,5,20,6,"May 2013","Normal",5126131.05,4165368.61,960762.44,18.74,23202,17262,103657,0.00445,270.5,"","","","",23202,"",220.93,"",242,242,0,4.640495867768595,1204.2800000000004,0,474,323,68.14,41509,0,true,false
"2013-05-19",2013,5,20,0,"May 2013","Normal",5417543.03,4323889.4,1093653.63,20.19,25148,20307,89419,0.00518,105.8,"","",25148,"","","",215.43,"",228,228,0,4.3464912280701755,1410.3899999999996,0,474,323,68.14,41509,0,true,false
"2013-05-20",2013,5,21,1,"May 2013","Normal",5837064.06,4872375.63,964688.4299999997,16.53,23328,18639,95417,0.00444,116.7,23328,"","","","","",250.22,"",206,206,0,4.747572815533981,945.5299999999994,0,474,323,68.14,41509,0,true,false
"2013-05-21",2013,5,21,2,"May 2013","Normal",5156527.79,4086850.49,1069677.2999999998,20.74,28407,22048,108703,0.00491,277.6,"","","","","",28407,181.52,"",194,194,0,4.649484536082475,963.78,0,474,323,68.14,41509,0,true,false
"2013-05-22",2013,5,21,3,"May 2013","Normal",6977473.78,5617374.39,1360099.3900000006,19.49,25706,19005,88509,0.00537,198.2,"","",25706,"","","",271.43,"",221,221,0,4.334841628959276,1186.690000000001,0,474,323,68.14,41509,0,true,false
"2013-05-23",2013,5,21,4,"May 2013","Normal",9166919.02,7150676.62,2016242.3999999994,21.99,22398,17580,109248,0.00403,121.3,"","","","",22398,"",409.27,"",234,234,0,4.576923076923077,1169.3799999999994,0,474,323,68.14,41509,0,true,false
"2013-05-24",2013,5,21,5,"May 2013","Normal",6670030.19,5242528.96,1427501.2300000004,21.4,25714,20338,120745,0.00445,116.7,"","",25714,"","","",259.39,"",260,260,0,4.496153846153846,1184.1599999999999,0,474,323,68.14,41509,0,true,false
"2013-05-25",2013,5,21,6,"May 2013","Normal",5054594.94,3916382.21,1138212.7300000004,22.52,26078,21237,92476,0.00385,141.3,"",26078,"","","","",193.83,100,262,262,0,4.4465648854961835,1396.0300000000009,0,474,323,68.14,41509,0,true,false
"2013-05-26",2013,5,21,0,"May 2013","Normal",3649585.05,2889501.26,760083.79,20.83,29842,21470,103585,0.00491,317.6,29842,"","","","","",122.3,"",191,191,0,4.696335078534031,960.7600000000003,0,474,323,68.14,41509,0,true,false
"2013-05-27",2013,5,22,1,"May 2013","Normal",4403026.04,3471897.02,931129.02,21.15,25522,20808,123734,0.005,267.2,"","",25522,"","","",172.52,"",203,203,0,4.58128078817734,1121.44,0,474,323,68.14,41509,0,true,false
"2013-05-28",2013,5,22,2,"May 2013","Normal",6274027.61,4977411.59,1296616.0200000005,20.67,25369,18149,102736,0.00391,253.4,"",25369,"","","","",247.31,100,174,174,0,4.695402298850575,864.6400000000001,0,474,323,68.14,41509,0,true,false
"2013-05-29",2013,5,22,3,"May 2013","Normal",7359639.59,5841803.19,1517836.3999999994,20.62,23853,18613,85854,0.00337,120.5,"","","","","",23853,308.54,"",168,168,0,4.517857142857143,983.9199999999997,0,474,323,68.14,41509,0,true,false
"2013-05-30",2013,5,22,4,"May 2013","Normal",12828293.48,10036927.65,2791365.83,21.76,27287,20624,123833,0.00446,173.2,27287,"","","","","",470.12,"",297,297,0,4.34006734006734,1342.1199999999997,0,474,323,68.14,41509,0,true,false
"2013-05-31",2013,5,22,5,"May 2013","Normal",13809349.18,11231361.14,2577988.039999999,18.67,26902,19521,103623,0.00321,257.9,"","",26902,"","","",513.32,"",375,375,0,4.533333333333333,2326.1599999999994,0,474,323,68.14,41509,0,true,false
"2013-06-01",2013,6,22,6,"Jun 2013","Mid-Year Sale",13162597.88,10314262.16,2848335.7200000007,21.64,25458,18115,131842,0.00372,186.4,25458,"","","","","",517.03,"",425,425,0,4.468235294117647,2402.169999999999,0,470,312,66.38,43909,0,true,false
"2013-06-02",2013,6,22,0,"Jun 2013","Mid-Year Sale",12079925.72,9610953.04,2468972.6800000016,20.44,23735,17119,76080,0.00346,260.9,23735,"","","","","",508.95,"",496,496,0,4.366935483870968,2949.9699999999984,0,470,312,66.38,43909,0,true,false
"2013-06-03",2013,6,23,1,"Jun 2013","Mid-Year Sale",9411997.25,7525850.2,1886147.0499999998,20.04,25536,19209,97821,0.00537,174.4,"","","",25536,"","",368.58,"",486,486,0,4.38477366255144,2453.929999999998,0,470,312,66.38,43909,0,true,false
"2013-06-04",2013,6,23,2,"Jun 2013","Mid-Year Sale",5397308.75,4297393.33,1099915.42,20.38,27334,19831,110854,0.00401,310.6,27334,"","","","","",197.46,"",362,362,0,4.4502762430939224,1753.3700000000008,0,470,312,66.38,43909,0,true,false
"2013-06-05",2013,6,23,3,"Jun 2013","Mid-Year Sale",6860958.96,5505167.85,1355791.1100000003,19.76,28445,21988,137505,0.0039,209.5,"","",28445,"","","",241.2,"",299,299,0,4.558528428093646,1524.3100000000002,0,470,312,66.38,43909,0,true,false
"2013-06-06",2013,6,23,4,"Jun 2013","Mid-Year Sale",5692902.11,4632206.37,1060695.7400000002,18.63,26397,18897,125873,0.00512,154.8,"","",26397,"","","",215.66,"",224,224,0,4.857142857142857,1157.2600000000002,0,470,312,66.38,43909,0,true,false
"2013-06-07",2013,6,23,5,"Jun 2013","Mid-Year Sale",3843507.28,2986865.05,856642.23,22.29,26823,18932,134357,0.00399,224.4,"","","","",26823,"",143.29,"",213,213,0,4.647887323943662,959.1199999999998,0,470,312,66.38,43909,0,true,false
"2013-06-08",2013,6,23,6,"Jun 2013","Mid-Year Sale",3646959.35,2897196.14,749763.21,20.56,27553,21069,147243,0.00562,207.9,"",27553,"","","","",132.36,100,157,157,0,4.7006369426751595,615.67,0,470,312,66.38,43909,0,true,false
"2013-06-09",2013,6,23,0,"Jun 2013","Mid-Year Sale",3880132.51,3070545.08,809587.4299999997,20.86,24891,19205,125165,0.00507,280.4,"","",24891,"","","",155.88,"",148,148,0,4.452702702702703,562.62,0,470,312,66.38,43909,0,true,false
"2013-06-10",2013,6,24,1,"Jun 2013","Mid-Year Sale",4476887.83,3582347.82,894540.0100000002,19.98,28861,23567,100856,0.00478,231.8,28861,"","","","","",155.12,"",150,150,0,4.553333333333334,908.6899999999998,0,470,312,66.38,43909,0,true,false
"2013-06-11",2013,6,24,2,"Jun 2013","Mid-Year Sale",5003847.86,3903592.44,1100255.4200000004,21.99,23368,17790,126304,0.00561,172.9,23368,"","","","","",214.13,"",160,160,0,4.4,1132.4699999999998,0,470,312,66.38,43909,0,true,false
"2013-06-12",2013,6,24,3,"Jun 2013","Mid-Year Sale",7209020.15,5796177.46,1412842.6900000004,19.6,25933,21079,127206,0.00527,116.5,"",25933,"","","","",277.99,100,203,203,0,4.694581280788177,910.7000000000006,0,470,312,66.38,43909,0,true,false
"2013-06-13",2013,6,24,4,"Jun 2013","Mid-Year Sale",6845836.24,5559998.61,1285837.63,18.78,27752,19777,151236,0.00347,106.4,27752,"","","","","",246.68,"",201,201,0,4.45273631840796,1052.7500000000005,0,470,312,66.38,43909,0,true,false
"2013-06-14",2013,6,24,5,"Jun 2013","Mid-Year Sale",4871516.57,3975403.65,896112.9200000004,18.39,27755,21197,126500,0.00556,219.8,"","","","",27755,"",175.52,"",205,205,0,4.634146341463414,1151.7099999999994,0,470,312,66.38,43909,0,true,false
